Дата,Золото,Недвижимость,Глобальный фонд облигаций,Новые технологии,Глобальный нефтяной сектор
2012-12-15,1696.2,216.0,157.6,154.8,1113.8
2012-12-16,1696.2,216.0,157.6,154.8,1113.8
2012-12-17,1698.3,216.4,157.3,156.1,1116.8
2012-12-18,1671.2,217.5,157.5,158.5,1130.6
2012-12-19,1667.2,218.5,157.6,158.4,1134.0
2012-12-20,1647.9,220.6,157.7,158.7,1133.7
2012-12-21,1657.2,220.9,158.0,155.5,1126.1
2012-12-22,1657.2,220.9,158.0,155.5,1126.1
2012-12-23,1657.2,220.9,158.0,155.5,1126.1
2012-12-24,1657.8,220.9,158.0,154.8,1120.0
2012-12-25,1658.0,220.9,158.0,154.8,1120.0
2012-12-26,1659.5,220.9,158.0,154.5,1120.0
2012-12-27,1664.1,221.9,158.0,154.9,1113.5
2012-12-28,1655.7,220.8,157.9,153.3,1096.6
2012-12-29,1655.7,220.8,157.9,153.3,1096.6
2012-12-30,1655.7,220.8,157.9,153.3,1096.6
2012-12-31,1675.4,221.6,157.9,155.5,1115.5
2013-01-01,1675.9,221.6,157.9,155.5,1115.5
2013-01-02,1686.9,225.9,158.6,160.6,1162.8
2013-01-03,1664.0,226.2,160.0,159.3,1157.8
2013-01-04,1656.1,226.7,160.6,159.9,1163.7
2013-01-05,1656.1,226.7,160.6,159.9,1163.7
2013-01-06,1656.1,226.7,160.6,159.9,1163.7
2013-01-07,1646.9,226.8,160.7,160.1,1154.7
2013-01-08,1659.1,226.0,160.7,158.5,1148.6
2013-01-09,1657.6,227.6,161.2,159.6,1151.7
2013-01-10,1675.4,227.5,160.9,161.2,1164.5
2013-01-11,1663.0,226.0,160.3,162.9,1164.8
2013-01-12,1663.0,226.0,160.3,162.9,1164.8
2013-01-13,1663.0,226.0,160.3,162.9,1164.8
2013-01-14,1667.8,226.0,160.6,164.1,1163.1
2013-01-15,1679.6,227.1,160.7,163.2,1168.6
2013-01-16,1679.9,226.9,160.7,163.0,1170.3
2013-01-17,1687.6,226.4,160.7,163.7,1175.3
2013-01-18,1684.3,227.2,161.1,163.7,1181.2
2013-01-19,1684.3,227.2,161.1,163.7,1181.2
2013-01-20,1684.3,227.2,161.1,163.7,1181.2
2013-01-21,1690.1,227.2,161.2,163.7,1181.2
2013-01-22,1692.8,228.2,161.7,164.6,1187.6
2013-01-23,1685.8,228.0,161.2,165.3,1187.7
2013-01-24,1668.0,228.1,161.3,168.1,1191.0
2013-01-25,1658.7,228.1,161.1,171.1,1201.1
2013-01-26,1658.7,228.1,161.1,171.1,1201.1
2013-01-27,1658.7,228.1,161.1,171.1,1201.1
2013-01-28,1655.6,228.2,160.8,170.1,1196.7
2013-01-29,1663.8,228.2,161.0,168.3,1211.0
2013-01-30,1677.0,228.5,160.3,167.8,1209.5
2013-01-31,1663.7,226.9,160.1,168.0,1202.3
2013-02-01,1667.4,226.2,159.8,170.0,1215.5
2013-02-02,1667.4,226.2,159.8,170.0,1215.5
2013-02-03,1667.4,226.2,159.8,170.0,1215.5
2013-02-04,1674.3,225.9,160.0,169.3,1183.8
2013-02-05,1673.0,223.7,159.6,170.3,1187.6
2013-02-06,1677.6,223.9,159.8,171.1,1181.4
2013-02-07,1671.4,224.8,160.3,169.5,1165.9
2013-02-08,1667.3,225.4,160.1,169.6,1172.7
2013-02-09,1667.3,225.4,160.1,169.6,1172.7
2013-02-10,1667.3,225.4,160.1,169.6,1172.7
2013-02-11,1648.1,225.7,160.3,168.5,1163.8
2013-02-12,1651.3,226.3,160.2,169.0,1174.8
2013-02-13,1642.5,227.7,160.4,169.3,1174.5
2013-02-14,1634.9,227.4,161.1,169.2,1169.9
2013-02-15,1610.2,226.7,161.3,169.0,1158.6
2013-02-16,1610.2,226.7,161.3,169.0,1158.6
2013-02-17,1610.2,226.7,161.3,169.0,1158.6
2013-02-18,1609.8,227.0,161.3,170.6,1158.6
2013-02-19,1605.1,228.4,161.8,170.6,1169.5
2013-02-20,1564.6,228.2,161.9,168.3,1158.5
2013-02-21,1576.3,225.8,162.2,166.0,1134.0
2013-02-22,1581.2,227.1,162.1,166.9,1144.2
2013-02-23,1581.2,227.1,162.1,166.9,1144.2
2013-02-24,1581.2,227.1,162.1,166.9,1144.2
2013-02-25,1593.5,226.5,162.1,165.2,1133.5
2013-02-26,1613.8,226.3,162.4,164.8,1120.5
2013-02-27,1597.1,228.0,162.2,166.8,1137.3
2013-02-28,1579.6,231.0,163.0,167.1,1141.0
2013-03-01,1576.2,231.6,163.4,167.6,1130.8
2013-03-02,1576.2,231.6,163.4,167.6,1130.8
2013-03-03,1576.2,231.6,163.4,167.6,1130.8
2013-03-04,1573.8,231.9,163.4,167.9,1127.3
2013-03-05,1575.5,233.5,164.5,170.2,1141.1
2013-03-06,1584.0,234.8,165.1,170.5,1143.9
2013-03-07,1579.0,234.1,164.1,171.0,1149.8
2013-03-08,1579.0,234.1,165.3,170.9,1156.1
2013-03-09,1579.0,234.1,165.3,170.9,1156.1
2013-03-10,1579.0,234.1,165.3,170.9,1156.1
2013-03-11,1581.6,234.2,165.1,171.4,1156.8
2013-03-12,1592.8,233.7,165.4,170.5,1157.7
2013-03-13,1587.7,233.2,165.5,171.2,1147.5
2013-03-14,1590.2,235.3,165.7,171.8,1162.4
2013-03-15,1592.1,234.5,165.2,170.8,1160.0
2013-03-16,1592.1,234.5,165.2,170.8,1160.0
2013-03-17,1592.1,234.5,165.2,170.8,1160.0
2013-03-18,1605.5,232.8,165.1,169.7,1147.1
2013-03-19,1612.9,232.4,165.4,169.1,1136.2
2013-03-20,1606.9,232.2,165.7,170.6,1142.3
2013-03-21,1614.9,231.7,165.4,168.2,1137.3
2013-03-22,1608.6,232.0,165.0,167.9,1143.7
2013-03-23,1608.6,232.0,165.0,167.9,1143.7
2013-03-24,1608.6,232.0,165.0,167.9,1143.7
2013-03-25,1605.3,234.1,165.7,166.6,1136.9
2013-03-26,1600.1,235.8,166.0,168.2,1143.7
2013-03-27,1605.3,237.4,166.5,168.3,1141.1
2013-03-28,1597.0,237.3,166.2,169.1,1144.3
2013-03-29,1597.5,237.3,166.2,169.1,1144.3
2013-03-30,1597.5,237.3,166.2,169.1,1144.3
2013-03-31,1597.5,237.3,166.2,169.1,1144.3
2013-04-01,1599.5,237.3,166.2,168.0,1144.3
2013-04-02,1575.9,239.7,166.8,168.3,1153.9
2013-04-03,1557.9,240.2,166.7,166.5,1129.8
2013-04-04,1554.8,242.7,166.0,165.9,1120.3
2013-04-05,1581.3,244.5,165.3,163.5,1113.3
2013-04-06,1581.3,244.5,165.3,163.5,1113.3
2013-04-07,1581.3,244.5,165.3,163.5,1113.3
2013-04-08,1573.5,246.3,166.1,163.5,1117.4
2013-04-09,1585.4,245.5,166.4,165.1,1133.5
2013-04-10,1558.4,247.8,167.0,168.7,1141.5
2013-04-11,1561.5,250.1,167.4,168.9,1144.2
2013-04-12,1482.8,253.5,167.6,168.2,1128.3
2013-04-13,1482.8,253.5,167.6,168.2,1128.3
2013-04-14,1482.8,253.5,167.6,168.2,1128.3
2013-04-15,1348.2,249.8,167.2,165.2,1089.1
2013-04-16,1367.4,249.4,166.7,167.3,1095.8
2013-04-17,1376.3,249.9,166.4,163.5,1075.3
2013-04-18,1390.5,248.4,166.6,160.9,1078.7
2013-04-19,1403.8,251.2,166.5,157.6,1082.3
2013-04-20,1403.8,251.2,166.5,157.6,1082.3
2013-04-21,1403.8,251.2,166.5,157.6,1082.3
2013-04-22,1426.5,251.4,167.2,158.3,1088.5
2013-04-23,1413.0,251.7,167.7,161.9,1097.2
2013-04-24,1432.0,253.7,168.4,162.8,1112.8
2013-04-25,1467.9,254.1,168.5,164.1,1116.9
2013-04-26,1461.9,253.0,169.0,163.1,1114.5
2013-04-27,1461.9,253.0,169.0,163.1,1114.5
2013-04-28,1461.9,253.0,169.0,163.1,1114.5
2013-04-29,1475.8,253.7,169.0,164.5,1123.3
2013-04-30,1476.7,255.4,169.2,165.9,1132.7
2013-05-01,1457.6,255.4,169.2,165.0,1125.6
2013-05-02,1467.1,256.6,169.7,166.0,1124.4
2013-05-03,1470.8,257.9,170.2,167.3,1138.0
2013-05-04,1470.8,257.9,170.2,167.3,1138.0
2013-05-05,1470.8,257.9,170.2,167.3,1138.0
2013-05-06,1469.5,257.9,170.2,167.4,1138.0
2013-05-07,1452.7,259.4,170.6,167.4,1148.9
2013-05-08,1473.9,259.1,170.9,169.1,1156.3
2013-05-09,1458.2,259.1,170.9,169.1,1153.6
2013-05-10,1448.6,258.5,171.7,169.6,1147.6
2013-05-11,1448.6,258.5,171.7,169.6,1147.6
2013-05-12,1448.6,258.5,171.7,169.6,1147.6
2013-05-13,1430.6,258.0,171.5,169.3,1146.1
2013-05-14,1425.5,257.2,171.6,169.9,1152.2
2013-05-15,1393.0,258.3,172.3,170.6,1147.4
2013-05-16,1386.0,259.0,172.2,171.7,1142.4
2013-05-17,1359.5,260.9,172.3,172.1,1151.2
2013-05-18,1359.5,260.9,172.3,172.1,1151.2
2013-05-19,1359.5,260.9,172.3,172.1,1151.2
2013-05-20,1393.9,260.9,172.3,172.1,1159.6
2013-05-21,1376.3,260.9,172.8,171.4,1158.4
2013-05-22,1370.3,259.2,172.9,169.1,1148.9
2013-05-23,1391.1,248.0,171.0,167.7,1135.6
2013-05-24,1386.6,244.7,170.5,167.1,1130.7
2013-05-25,1386.6,244.7,170.5,167.1,1130.7
2013-05-26,1386.6,244.7,170.5,167.1,1130.7
2013-05-27,1394.8,245.6,170.5,167.1,1130.7
2013-05-28,1381.1,246.2,171.4,168.4,1145.1
2013-05-29,1393.0,242.0,170.1,167.8,1140.0
2013-05-30,1414.0,239.1,169.1,169.9,1141.1
2013-05-31,1387.8,237.6,168.3,168.0,1118.5
2013-06-01,1387.8,237.6,168.3,168.0,1118.5
2013-06-02,1387.8,237.6,168.3,168.0,1118.5
2013-06-03,1411.4,237.6,167.6,167.5,1121.7
2013-06-04,1399.6,237.0,167.7,167.2,1121.7
2013-06-05,1403.4,234.4,166.9,165.5,1109.7
2013-06-06,1414.0,233.3,165.6,166.7,1110.6
2013-06-07,1383.0,235.4,165.5,168.3,1120.9
2013-06-08,1383.0,235.4,165.5,168.3,1120.9
2013-06-09,1383.0,235.4,165.5,168.3,1120.9
2013-06-10,1386.5,234.6,165.5,168.8,1116.6
2013-06-11,1378.3,231.5,164.5,166.1,1103.3
2013-06-12,1389.0,230.2,164.3,164.9,1101.2
2013-06-13,1386.2,230.5,163.8,166.6,1104.5
2013-06-14,1390.7,232.9,164.4,166.0,1100.7
2013-06-15,1390.7,232.9,164.4,166.0,1100.7
2013-06-16,1390.7,232.9,164.4,166.0,1100.7
2013-06-17,1385.3,233.4,165.0,168.1,1116.9
2013-06-18,1367.7,233.4,164.7,169.5,1120.3
2013-06-19,1351.3,232.4,164.8,168.6,1110.3
2013-06-20,1285.0,227.9,163.6,163.5,1064.8
2013-06-21,1296.4,227.0,162.5,161.3,1055.1
2013-06-22,1296.4,227.0,162.5,161.3,1055.1
2013-06-23,1296.4,227.0,162.5,161.3,1055.1
2013-06-24,1282.4,225.5,161.6,158.2,1037.8
2013-06-25,1277.7,226.5,161.6,159.4,1044.3
2013-06-26,1226.6,228.5,162.4,160.9,1051.8
2013-06-27,1200.7,230.5,162.9,162.2,1057.2
2013-06-28,1234.5,231.5,163.3,160.5,1058.6
2013-06-29,1234.5,231.5,163.3,160.5,1058.6
2013-06-30,1234.5,231.5,163.3,160.5,1058.6
2013-07-01,1252.5,231.2,163.4,161.3,1064.5
2013-07-02,1243.4,232.2,163.8,160.5,1066.0
2013-07-03,1252.9,232.2,163.3,160.5,1059.2
2013-07-04,1249.9,232.7,164.0,161.3,1059.2
2013-07-05,1223.1,233.0,164.1,161.3,1063.7
2013-07-06,1223.1,233.0,164.1,161.3,1063.7
2013-07-07,1223.1,233.0,164.1,161.3,1063.7
2013-07-08,1237.0,232.4,164.0,161.7,1072.7
2013-07-09,1251.4,233.6,164.3,163.0,1074.9
2013-07-10,1259.7,233.6,164.4,163.6,1077.6
2013-07-11,1286.0,235.3,164.5,166.5,1092.5
2013-07-12,1285.6,235.3,164.6,167.4,1092.6
2013-07-13,1285.6,235.3,164.6,167.4,1092.6
2013-07-14,1285.6,235.3,164.6,167.4,1092.6
2013-07-15,1284.7,235.2,164.7,168.2,1092.7
2013-07-16,1292.1,235.2,164.8,168.4,1091.4
2013-07-17,1276.0,235.1,164.7,169.2,1095.3
2013-07-18,1284.2,235.4,165.1,168.6,1102.2
2013-07-19,1296.0,235.5,165.0,167.6,1105.6
2013-07-20,1296.0,235.5,165.0,167.6,1105.6
2013-07-21,1296.0,235.5,165.0,167.6,1105.6
2013-07-22,1335.8,235.8,165.0,167.9,1110.1
2013-07-23,1345.2,236.1,165.3,167.2,1116.9
2013-07-24,1322.1,235.0,165.2,168.8,1111.1
2013-07-25,1333.8,234.0,164.8,171.4,1105.2
2013-07-26,1333.2,233.7,164.4,171.3,1100.0
2013-07-27,1333.2,233.7,164.4,171.3,1100.0
2013-07-28,1333.2,233.7,164.4,171.3,1100.0
2013-07-29,1328.1,233.0,164.4,170.8,1088.3
2013-07-30,1326.4,232.6,164.4,172.5,1083.8
2013-07-31,1325.1,231.2,164.4,171.6,1092.6
2013-08-01,1310.2,232.0,164.6,173.0,1108.2
2013-08-02,1312.0,232.0,164.6,173.7,1104.9
2013-08-03,1312.0,232.0,164.6,173.7,1104.9
2013-08-04,1312.0,232.0,164.6,173.7,1104.9
2013-08-05,1303.0,232.2,164.8,174.4,1099.5
2013-08-06,1283.2,232.2,164.4,173.8,1094.3
2013-08-07,1287.6,231.0,164.0,173.2,1088.3
2013-08-08,1313.3,231.2,163.8,174.6,1095.9
2013-08-09,1314.5,231.4,164.2,174.7,1098.5
2013-08-10,1314.5,231.4,164.2,174.7,1098.5
2013-08-11,1314.5,231.4,164.2,174.7,1098.5
2013-08-12,1338.4,230.9,164.4,175.3,1101.1
2013-08-13,1321.7,230.8,164.6,176.4,1104.8
2013-08-14,1336.2,230.5,164.5,176.3,1107.6
2013-08-15,1366.2,230.5,164.5,172.9,1102.5
2013-08-16,1376.6,227.5,163.5,173.0,1101.3
2013-08-17,1376.6,227.5,163.5,173.0,1101.3
2013-08-18,1376.6,227.5,163.5,173.0,1101.3
2013-08-19,1366.0,226.0,163.3,172.4,1088.0
2013-08-20,1371.2,225.8,162.4,172.5,1082.7
2013-08-21,1366.7,225.8,162.4,171.4,1075.7
2013-08-22,1376.1,225.6,162.7,172.6,1093.1
2013-08-23,1397.7,226.4,162.9,174.2,1111.3
2013-08-24,1397.7,226.4,162.9,174.2,1111.3
2013-08-25,1397.7,226.4,162.9,174.2,1111.3
2013-08-26,1404.7,227.0,162.9,173.7,1111.3
2013-08-27,1415.2,225.6,162.7,169.9,1108.4
2013-08-28,1417.5,225.0,162.6,170.6,1132.3
2013-08-29,1407.8,225.2,162.9,171.7,1117.0
2013-08-30,1395.3,225.5,162.9,170.3,1100.3
2013-08-31,1395.3,225.5,162.9,170.3,1100.3
2013-09-01,1395.3,225.5,162.9,170.3,1100.3
2013-09-02,1389.8,226.3,163.2,172.3,1100.3
2013-09-03,1412.4,226.4,163.4,172.3,1119.1
2013-09-04,1391.6,226.0,163.1,173.9,1129.4
2013-09-05,1367.5,226.2,163.3,174.3,1132.3
2013-09-06,1391.8,226.4,163.2,175.3,1139.6
2013-09-07,1391.8,226.4,163.2,175.3,1139.6
2013-09-08,1391.8,226.4,163.2,175.3,1139.6
2013-09-09,1387.0,228.5,163.4,178.0,1147.2
2013-09-10,1363.9,230.3,163.8,180.4,1150.0
2013-09-11,1365.3,230.4,163.6,180.7,1154.6
2013-09-12,1321.7,230.3,164.0,181.1,1151.2
2013-09-13,1326.2,230.4,164.0,180.6,1151.4
2013-09-14,1326.2,230.4,164.0,180.6,1151.4
2013-09-15,1326.2,230.4,164.0,180.6,1151.4
2013-09-16,1312.8,231.8,164.1,181.0,1157.7
2013-09-17,1310.6,231.7,164.2,181.7,1152.7
2013-09-18,1363.8,233.7,164.4,184.3,1160.9
2013-09-19,1366.3,237.4,165.1,185.5,1179.3
2013-09-20,1325.9,236.0,165.1,184.5,1171.8
2013-09-21,1325.9,236.0,165.1,184.5,1171.8
2013-09-22,1325.9,236.0,165.1,184.5,1171.8
2013-09-23,1322.7,234.7,164.9,182.9,1162.2
2013-09-24,1323.3,233.3,164.8,182.4,1164.3
2013-09-25,1334.4,232.9,164.8,182.4,1166.8
2013-09-26,1324.1,233.4,164.9,183.9,1167.3
2013-09-27,1336.9,233.4,164.4,182.6,1170.9
2013-09-28,1336.9,233.4,164.4,182.6,1170.9
2013-09-29,1336.9,233.4,164.4,182.6,1170.9
2013-09-30,1329.0,231.7,163.9,180.8,1154.4
2013-10-01,1287.5,232.6,164.0,184.0,1162.8
2013-10-02,1316.0,232.4,163.9,184.6,1165.6
2013-10-03,1316.9,231.3,164.1,182.0,1164.9
2013-10-04,1311.1,230.2,164.2,184.1,1171.3
2013-10-05,1311.1,230.2,164.2,184.1,1171.3
2013-10-06,1311.1,230.2,164.2,184.1,1171.3
2013-10-07,1323.1,229.0,164.1,182.3,1159.3
2013-10-08,1319.3,229.2,164.0,177.7,1150.8
2013-10-09,1305.6,229.9,164.1,176.1,1145.4
2013-10-10,1287.6,232.2,164.5,180.1,1167.7
2013-10-11,1272.2,233.7,165.0,181.6,1184.1
2013-10-12,1272.2,233.7,165.0,181.6,1184.1
2013-10-13,1272.2,233.7,165.0,181.6,1184.1
2013-10-14,1272.5,234.1,165.1,182.3,1191.8
2013-10-15,1282.4,234.2,165.8,181.1,1193.6
2013-10-16,1282.5,235.7,165.5,182.3,1207.4
2013-10-17,1320.3,237.3,165.6,183.0,1218.7
2013-10-18,1316.3,238.9,166.6,183.0,1239.9
2013-10-19,1316.3,238.9,166.6,183.0,1239.9
2013-10-20,1316.3,238.9,166.6,183.0,1239.9
2013-10-21,1316.0,238.6,166.9,184.7,1239.3
2013-10-22,1340.1,238.8,166.9,184.0,1250.5
2013-10-23,1333.5,238.4,166.9,180.3,1222.4
2013-10-24,1346.8,238.2,166.9,181.2,1215.3
2013-10-25,1350.6,238.3,166.9,181.4,1220.0
2013-10-26,1350.6,238.3,166.9,181.4,1220.0
2013-10-27,1350.6,238.3,166.9,181.4,1220.0
2013-10-28,1352.6,238.0,167.1,180.6,1220.0
2013-10-29,1345.1,237.3,167.3,182.6,1237.6
2013-10-30,1344.6,236.8,167.7,182.3,1243.4
2013-10-31,1323.1,236.0,167.8,182.1,1235.3
2013-11-01,1316.2,236.0,167.8,182.3,1224.7
2013-11-02,1316.2,236.0,167.8,182.3,1224.7
2013-11-03,1316.2,236.0,167.8,182.3,1224.7
2013-11-04,1314.6,236.4,168.1,183.9,1234.1
2013-11-05,1311.7,235.4,167.9,184.1,1224.1
2013-11-06,1317.9,234.3,167.7,185.6,1229.3
2013-11-07,1307.6,233.5,168.4,183.0,1205.0
2013-11-08,1288.5,231.6,167.7,185.8,1205.5
2013-11-09,1288.5,231.6,167.7,185.8,1205.5
2013-11-10,1288.5,231.6,167.7,185.8,1205.5
2013-11-11,1282.8,231.5,167.6,187.5,1214.8
2013-11-12,1268.0,231.2,167.3,188.1,1202.1
2013-11-13,1281.8,230.8,166.9,189.3,1198.9
2013-11-14,1287.2,232.9,167.1,188.6,1211.4
2013-11-15,1290.2,235.0,167.5,190.4,1225.9
2013-11-16,1290.2,235.0,167.5,190.4,1225.9
2013-11-17,1290.2,235.0,167.5,190.4,1225.9
2013-11-18,1275.4,234.7,167.8,189.7,1237.3
2013-11-19,1275.7,232.6,167.9,187.3,1235.7
2013-11-20,1244.3,231.5,167.5,185.3,1233.9
2013-11-21,1242.9,230.1,167.4,187.1,1237.3
2013-11-22,1243.8,230.1,167.3,188.0,1245.1
2013-11-23,1243.8,230.1,167.3,188.0,1245.1
2013-11-24,1243.8,230.1,167.3,188.0,1245.1
2013-11-25,1251.4,229.4,167.8,187.2,1233.8
2013-11-26,1242.9,228.3,167.6,188.4,1229.6
2013-11-27,1237.9,229.0,167.3,190.6,1227.4
2013-11-28,1244.7,229.5,167.3,191.5,1227.4
2013-11-29,1253.4,228.9,167.5,191.5,1228.5
2013-11-30,1253.4,228.9,167.5,191.5,1228.5
2013-12-01,1253.4,228.9,167.5,191.5,1228.5
2013-12-02,1219.8,227.2,167.5,190.6,1224.4
2013-12-03,1223.4,225.9,166.7,190.6,1223.4
2013-12-04,1243.8,225.3,166.2,191.4,1211.7
2013-12-05,1225.2,224.6,165.6,190.5,1204.6
2013-12-06,1229.1,225.9,165.4,192.2,1209.9
2013-12-07,1229.1,225.9,165.4,192.2,1209.9
2013-12-08,1229.1,225.9,165.4,192.2,1209.9
2013-12-09,1240.4,225.7,165.7,192.6,1212.1
2013-12-10,1262.2,226.1,165.4,193.5,1209.6
2013-12-11,1252.3,223.2,165.3,190.1,1187.3
2013-12-12,1225.5,221.1,164.6,188.5,1183.4
2013-12-13,1238.7,220.9,164.6,189.2,1178.1
2013-12-14,1238.7,220.9,164.6,189.2,1178.1
2013-12-15,1238.7,220.9,164.6,189.2,1178.1
2013-12-16,1241.3,221.2,164.9,190.8,1197.2
2013-12-17,1230.9,220.7,165.0,190.9,1188.8
2013-12-18,1218.5,223.5,165.1,194.2,1208.0
2013-12-19,1188.7,224.7,166.3,195.7,1212.2
2013-12-20,1203.2,225.9,166.5,199.2,1219.8
2013-12-21,1203.2,225.9,166.5,199.2,1219.8
2013-12-22,1203.2,225.9,166.5,199.2,1219.8
2013-12-23,1198.9,226.8,167.0,202.7,1233.1
2013-12-24,1204.4,227.0,167.0,204.6,1241.5
2013-12-25,1204.6,227.0,167.0,204.6,1241.5
2013-12-26,1210.6,227.0,167.0,204.6,1241.5
2013-12-27,1213.3,227.2,167.4,204.6,1261.2
2013-12-28,1213.3,227.2,167.4,204.6,1261.2
2013-12-29,1213.3,227.2,167.4,204.6,1261.2
2013-12-30,1196.6,228.4,167.6,204.8,1255.0
2013-12-31,1201.6,229.3,168.0,203.9,1266.6
2014-01-01,1205.9,229.3,168.0,203.9,1266.6
2014-01-02,1224.6,228.7,168.3,203.9,1243.8
2014-01-03,1237.0,229.6,168.4,203.9,1230.9
2014-01-04,1237.0,229.6,168.4,203.9,1230.9
2014-01-05,1237.0,229.6,168.4,203.9,1230.9
2014-01-06,1238.1,228.9,168.4,203.6,1230.0
2014-01-07,1232.1,229.3,168.7,203.6,1239.5
2014-01-08,1226.0,229.7,168.9,205.0,1237.2
2014-01-09,1228.0,229.5,169.0,202.8,1230.6
2014-01-10,1248.5,230.3,168.7,204.5,1244.6
2014-01-11,1248.5,230.3,168.7,204.5,1244.6
2014-01-12,1248.5,230.3,168.7,204.5,1244.6
2014-01-13,1253.3,230.8,169.2,202.8,1230.2
2014-01-14,1245.2,229.2,168.7,205.7,1237.1
2014-01-15,1241.9,231.4,169.8,208.8,1237.1
2014-01-16,1242.4,231.5,169.9,208.9,1240.3
2014-01-17,1254.1,232.9,170.2,207.8,1241.1
2014-01-18,1254.1,232.9,170.2,207.8,1241.1
2014-01-19,1254.1,232.9,170.2,207.8,1241.1
2014-01-20,1254.4,232.0,170.3,208.1,1241.1
2014-01-21,1241.4,233.2,170.6,208.1,1246.3
2014-01-22,1237.2,234.4,170.7,208.9,1248.4
2014-01-23,1264.1,231.6,169.5,207.8,1235.5
2014-01-24,1270.1,227.5,168.4,201.6,1203.9
2014-01-25,1270.1,227.5,168.4,201.6,1203.9
2014-01-26,1270.1,227.5,168.4,201.6,1203.9
2014-01-27,1257.1,224.6,167.2,198.3,1176.5
2014-01-28,1256.8,225.0,167.0,193.0,1180.6
2014-01-29,1267.3,224.6,166.8,193.0,1170.1
2014-01-30,1243.8,224.9,167.1,193.0,1175.2
2014-01-31,1244.6,225.0,167.2,193.0,1165.8
2014-02-01,1244.6,225.0,167.2,193.0,1165.8
2014-02-02,1244.6,225.0,167.2,193.0,1165.8
2014-02-03,1257.7,223.6,167.2,193.0,1149.8
2014-02-04,1254.7,222.7,166.3,193.0,1145.6
2014-02-05,1257.9,223.2,166.3,193.0,1143.8
2014-02-06,1258.2,224.7,166.4,197.2,1169.4
2014-02-07,1267.3,227.8,167.1,199.9,1186.3
2014-02-08,1267.3,227.8,167.1,199.9,1186.3
2014-02-09,1267.3,227.8,167.1,199.9,1186.3
2014-02-10,1274.8,228.9,167.5,200.7,1181.9
2014-02-11,1291.4,230.7,167.8,202.6,1200.8
2014-02-12,1291.2,232.7,168.7,202.8,1206.3
2014-02-13,1302.9,231.1,168.1,204.0,1207.1
2014-02-14,1318.7,231.8,168.5,204.8,1218.6
2014-02-15,1318.7,231.8,168.5,204.8,1218.6
2014-02-16,1318.7,231.8,168.5,204.8,1218.6
2014-02-17,1331.5,232.9,168.7,205.7,1218.6
2014-02-18,1322.0,233.9,168.7,205.7,1227.0
2014-02-19,1311.6,234.6,168.9,204.9,1226.0
2014-02-20,1323.0,233.8,168.8,206.5,1237.5
2014-02-21,1324.3,234.3,169.2,206.2,1238.0
2014-02-22,1324.3,234.3,169.2,206.2,1238.0
2014-02-23,1324.3,234.3,169.2,206.2,1238.0
2014-02-24,1337.0,233.8,169.5,206.5,1243.6
2014-02-25,1340.5,234.6,169.5,206.5,1245.1
2014-02-26,1330.6,234.7,169.8,207.4,1246.3
2014-02-27,1331.3,233.7,170.0,208.4,1249.2
2014-02-28,1326.4,233.7,170.1,205.9,1257.5
2014-03-01,1326.4,233.7,170.1,205.9,1257.5
2014-03-02,1326.4,233.7,170.1,205.9,1257.5
2014-03-03,1350.6,232.6,169.7,205.9,1246.2
2014-03-04,1334.5,236.3,170.3,208.6,1261.4
2014-03-05,1336.9,237.2,170.8,209.1,1251.0
2014-03-06,1350.8,237.3,170.5,209.1,1260.1
2014-03-07,1340.0,236.2,170.3,208.0,1258.4
2014-03-08,1340.0,236.2,170.3,208.0,1258.4
2014-03-09,1340.0,236.2,170.3,208.0,1258.4
2014-03-10,1339.7,232.9,169.5,206.8,1254.3
2014-03-11,1349.0,233.5,169.7,205.8,1240.1
2014-03-12,1366.8,231.6,168.9,206.2,1230.7
2014-03-13,1370.3,230.5,168.8,202.2,1219.4
2014-03-14,1382.9,229.1,168.2,200.6,1223.2
2014-03-15,1382.9,229.1,168.2,200.6,1223.2
2014-03-16,1382.9,229.1,168.2,200.6,1223.2
2014-03-17,1367.1,229.8,168.4,204.1,1235.3
2014-03-18,1355.8,231.0,169.0,206.7,1240.5
2014-03-19,1329.6,230.2,169.2,205.4,1233.4
2014-03-20,1327.8,225.5,169.0,205.6,1217.0
2014-03-21,1334.7,228.1,169.4,203.7,1233.1
2014-03-22,1334.7,228.1,169.4,203.7,1233.1
2014-03-23,1334.7,228.1,169.4,203.7,1233.1
2014-03-24,1308.8,227.6,169.4,201.0,1238.6
2014-03-25,1311.2,228.6,169.6,202.3,1248.8
2014-03-26,1304.5,228.4,170.2,199.9,1251.4
2014-03-27,1291.3,229.3,170.3,199.7,1266.6
2014-03-28,1295.2,231.3,170.9,199.6,1283.2
2014-03-29,1295.2,231.3,170.9,199.6,1283.2
2014-03-30,1295.2,231.3,170.9,199.6,1283.2
2014-03-31,1284.0,232.6,170.9,201.3,1277.9
2014-04-01,1279.0,233.4,171.4,204.7,1291.4
2014-04-02,1289.9,235.0,171.6,204.6,1293.1
2014-04-03,1286.7,235.2,172.0,202.3,1298.2
2014-04-04,1303.5,236.1,172.4,196.3,1301.7
2014-04-05,1303.5,236.1,172.4,196.3,1301.7
2014-04-06,1303.5,236.1,172.4,196.3,1301.7
2014-04-07,1297.3,235.9,171.9,196.3,1284.7
2014-04-08,1308.7,235.7,171.3,198.4,1299.6
2014-04-09,1311.8,235.5,171.6,201.0,1311.9
